t,gx,gy,gz,ax,ay,az,temp
2983,441.00,234.00,-584.00,624.00,32.00,18540.00,-2400.00
3000,243.00,550.00,-570.00,912.00,-60.00,18704.00,-2368.00
3016,-73.00,1786.00,-409.00,980.00,-36.00,19036.00,-2416.00
3033,-380.00,1689.00,-39.00,1140.00,-8.00,19052.00,-2384.00
3049,-305.00,1368.00,48.00,724.00,20.00,18684.00,-2400.00
3065,-458.00,1313.00,-295.00,400.00,-4.00,18480.00,-2368.00
3082,-390.00,857.00,-585.00,568.00,-12.00,18372.00,-2384.00
3098,-140.00,1303.00,-682.00,340.00,-4.00,18180.00,-2384.00
3115,125.00,1611.00,-820.00,288.00,-36.00,18336.00,-2400.00
3131,93.00,1936.00,-763.00,716.00,-24.00,18664.00,-2400.00
3148,-121.00,1845.00,-345.00,612.00,-36.00,18800.00,-2368.00
3165,-417.00,1557.00,83.00,608.00,-180.00,19080.00,-2368.00
3181,-450.00,1055.00,173.00,236.00,-140.00,18976.00,-2384.00
3197,-404.00,1124.00,19.00,116.00,-144.00,18828.00,-2368.00
3214,-193.00,1783.00,-195.00,-268.00,112.00,18616.00,-2384.00
3230,112.00,2601.00,-281.00,-16.00,-28.00,18464.00,-2352.00
3247,441.00,4356.00,-134.00,68.00,-88.00,18380.00,-2384.00
3263,368.00,3799.00,-2.00,92.00,-92.00,18720.00,-2368.00
3279,193.00,2614.00,-48.00,-208.00,-232.00,18860.00,-2384.00
3296,240.00,1952.00,-253.00,-660.00,-212.00,18332.00,-2368.00
3312,367.00,1530.00,-505.00,-616.00,-232.00,18376.00,-2384.00
3329,516.00,2546.00,-522.00,-680.00,104.00,18764.00,-2400.00
3345,543.00,3694.00,-276.00,-420.00,-88.00,18396.00,-2368.00
3362,203.00,5400.00,-203.00,-552.00,20.00,18280.00,-2368.00
3379,3.00,5820.00,-130.00,-972.00,-36.00,18528.00,-2400.00
3395,-178.00,4107.00,-128.00,-1180.00,-36.00,18768.00,-2400.00
3411,-94.00,3319.00,-63.00,-1456.00,108.00,18744.00,-2384.00
3428,5.00,2688.00,162.00,-1468.00,44.00,18648.00,-2400.00
3444,-75.00,2111.00,383.00,-1440.00,56.00,18476.00,-2400.00
3461,-424.00,2445.00,551.00,-1696.00,-20.00,18480.00,-2400.00
3477,-674.00,2707.00,662.00,-1952.00,140.00,18412.00,-2400.00
3493,-418.00,3026.00,287.00,-2204.00,12.00,18164.00,-2384.00
3510,-275.00,3060.00,1.00,-2120.00,-252.00,18176.00,-2384.00
3526,-177.00,4061.00,-291.00,-2196.00,-244.00,18420.00,-2416.00
3544,-112.00,4466.00,-343.00,-2092.00,-212.00,18660.00,-2368.00
3560,-202.00,3302.00,-279.00,-2224.00,-60.00,18640.00,-2416.00
3576,-264.00,1806.00,-197.00,-2216.00,-100.00,18520.00,-2384.00
3593,-488.00,1804.00,-11.00,-2400.00,-156.00,18480.00,-2368.00
3609,-227.00,1625.00,160.00,-2684.00,-96.00,18484.00,-2368.00
3625,-20.00,1666.00,52.00,-3020.00,-188.00,17932.00,-2400.00
3643,93.00,1762.00,-228.00,-2768.00,-152.00,18052.00,-2400.00
3659,-50.00,1215.00,-135.00,-2608.00,-188.00,18292.00,-2368.00
3676,-17.00,983.00,64.00,-2648.00,-108.00,18596.00,-2368.00
3692,68.00,709.00,131.00,-2644.00,-128.00,18372.00,-2368.00
3708,-6.00,1125.00,173.00,-2800.00,-172.00,18124.00,-2400.00
3725,44.00,1350.00,-67.00,-3076.00,-136.00,17968.00,-2400.00
3741,173.00,1332.00,-386.00,-3384.00,-252.00,17856.00,-2416.00
3758,182.00,1504.00,-702.00,-3092.00,-228.00,17932.00,-2400.00
3774,63.00,1261.00,-637.00,-3136.00,-160.00,18152.00,-2416.00
3791,-14.00,1316.00,-608.00,-3116.00,-348.00,18468.00,-2384.00
3808,-135.00,1082.00,-422.00,-2944.00,-272.00,18524.00,-2368.00
3824,-239.00,1272.00,-301.00,-3104.00,-300.00,18328.00,-2384.00
3841,-297.00,1161.00,-125.00,-3228.00,-212.00,18308.00,-2384.00
3857,-142.00,856.00,28.00,-3252.00,-204.00,18220.00,-2400.00
3873,119.00,351.00,5.00,-3336.00,-80.00,18020.00,-2368.00
3890,406.00,323.00,-149.00,-3316.00,-64.00,18068.00,-2416.00
3906,361.00,593.00,-192.00,-3140.00,-28.00,18016.00,-2384.00
3923,293.00,1079.00,-194.00,-3176.00,-160.00,17952.00,-2384.00
3940,84.00,872.00,-146.00,-3252.00,-204.00,18112.00,-2400.00
3956,40.00,1001.00,-274.00,-3620.00,-180.00,18036.00,-2400.00
3973,130.00,1037.00,-315.00,-3636.00,-24.00,17784.00,-2400.00
3989,394.00,1356.00,-325.00,-3680.00,-32.00,17572.00,-2368.00
4005,525.00,1717.00,-329.00,-3632.00,-172.00,18168.00,-2400.00
4022,554.00,1786.00,-371.00,-3676.00,-72.00,18212.00,-2384.00
4039,609.00,1648.00,-322.00,-3572.00,-64.00,18168.00,-2368.00
4056,499.00,2005.00,-410.00,-3712.00,-92.00,18032.00,-2400.00
4072,445.00,2415.00,-348.00,-3724.00,-80.00,18300.00,-2368.00
4088,385.00,1927.00,-165.00,-3996.00,-88.00,18144.00,-2384.00
4105,468.00,1124.00,-246.00,-3836.00,-212.00,18000.00,-2384.00
4121,492.00,2030.00,-346.00,-3960.00,-224.00,17944.00,-2400.00
4137,335.00,2192.00,-337.00,-3872.00,-204.00,18028.00,-2368.00
4155,192.00,2180.00,-292.00,-4004.00,-120.00,18420.00,-2384.00
4171,154.00,1813.00,-165.00,-4260.00,4.00,18048.00,-2400.00
4188,178.00,658.00,-228.00,-4312.00,-20.00,17820.00,-2400.00
4204,310.00,88.00,-161.00,-4220.00,48.00,17904.00,-2368.00
4220,387.00,439.00,28.00,-3880.00,-28.00,17920.00,-2352.00
4237,230.00,1107.00,103.00,-4084.00,-52.00,18028.00,-2400.00
4253,11.00,1066.00,117.00,-4344.00,-36.00,17896.00,-2352.00
4270,65.00,1203.00,-25.00,-4644.00,-40.00,17612.00,-2400.00
4286,283.00,1433.00,-207.00,-4712.00,-12.00,17640.00,-2368.00
4302,523.00,1167.00,-337.00,-4624.00,-64.00,17396.00,-2400.00
4320,463.00,524.00,-223.00,-4168.00,56.00,17956.00,-2384.00
4336,111.00,1031.00,-30.00,-4388.00,-124.00,18092.00,-2368.00
4353,-227.00,1417.00,-62.00,-4556.00,-8.00,17752.00,-2416.00
4369,-214.00,1612.00,-326.00,-4776.00,20.00,17488.00,-2400.00
4385,25.00,1984.00,-589.00,-4856.00,92.00,17648.00,-2416.00
4402,288.00,1773.00,-607.00,-4868.00,68.00,17900.00,-2400.00
4418,253.00,992.00,-532.00,-4588.00,-104.00,17908.00,-2384.00
4434,-67.00,1291.00,-254.00,-4408.00,-28.00,17976.00,-2384.00
4451,-454.00,2005.00,-40.00,-4564.00,-112.00,18048.00,-2384.00
4468,-792.00,1871.00,81.00,-5004.00,40.00,17516.00,-2384.00
4485,-585.00,1325.00,-74.00,-5300.00,4.00,17436.00,-2384.00
4501,-175.00,752.00,-324.00,-5308.00,44.00,17296.00,-2400.00
4517,173.00,1254.00,-460.00,-5224.00,-12.00,17352.00,-2384.00
4534,259.00,1555.00,-413.00,-4832.00,-84.00,17704.00,-2384.00
4550,223.00,1852.00,-275.00,-4936.00,-152.00,17900.00,-2352.00
4567,119.00,1140.00,-80.00,-5064.00,-104.00,18004.00,-2368.00
4583,-29.00,892.00,85.00,-5132.00,-128.00,17596.00,-2400.00
4599,-7.00,533.00,12.00,-5496.00,16.00,17188.00,-2368.00
4616,161.00,642.00,-131.00,-5524.00,-44.00,17328.00,-2384.00
4632,319.00,1081.00,-180.00,-5484.00,-40.00,17524.00,-2400.00
