t,gx,gy,gz,ax,ay,az,temp
11844,96.00,60.00,-166.00,864.00,-116.00,18500.00,-1184.00
11900,129.00,1.00,-218.00,704.00,-252.00,18320.00,-1152.00
11957,114.00,25.00,-198.00,1192.00,-416.00,18600.00,-1168.00
12013,94.00,24.00,-203.00,680.00,-232.00,18612.00,-1136.00
12069,113.00,29.00,-188.00,1272.00,-392.00,18548.00,-1152.00
12127,103.00,25.00,-183.00,712.00,-160.00,18472.00,-1152.00
12183,114.00,-7.00,-191.00,1116.00,-308.00,18380.00,-1168.00
12239,95.00,16.00,-192.00,800.00,-240.00,18436.00,-1168.00
12296,108.00,0.00,-220.00,928.00,-180.00,18448.00,-1152.00
12352,103.00,31.00,-173.00,1024.00,-324.00,18244.00,-1136.00
12408,88.00,25.00,-176.00,748.00,-212.00,18392.00,-1136.00
12465,105.00,29.00,-208.00,1084.00,-340.00,18364.00,-1184.00
12521,97.00,10.00,-172.00,1016.00,-240.00,18316.00,-1152.00
12578,133.00,17.00,-199.00,1040.00,-272.00,18436.00,-1168.00
12635,117.00,9.00,-180.00,936.00,-332.00,18412.00,-1168.00
12691,105.00,40.00,-199.00,896.00,-164.00,18396.00,-1184.00
12747,103.00,15.00,-214.00,1008.00,-236.00,18492.00,-1168.00
12804,81.00,23.00,-196.00,860.00,-208.00,18524.00,-1168.00
12860,146.00,34.00,-213.00,1352.00,-48.00,18208.00,-1152.00
12916,98.00,-23.00,-179.00,1124.00,-92.00,18032.00,-1168.00
12973,89.00,34.00,-170.00,812.00,-232.00,18508.00,-1152.00
13030,78.00,43.00,-209.00,972.00,-308.00,18372.00,-1136.00
13086,72.00,-18.00,-191.00,996.00,-392.00,18464.00,-1184.00
13143,96.00,49.00,-223.00,864.00,104.00,18316.00,-1184.00
13199,92.00,-29.00,-186.00,636.00,-48.00,18472.00,-1168.00
13255,92.00,19.00,-182.00,1228.00,-484.00,17920.00,-1152.00
13312,89.00,0.00,-198.00,736.00,-120.00,18344.00,-1104.00
13368,100.00,41.00,-175.00,1272.00,-364.00,18432.00,-1168.00
13424,92.00,8.00,-196.00,760.00,-272.00,18484.00,-1136.00
13480,99.00,11.00,-210.00,1052.00,-380.00,18516.00,-1168.00
13537,84.00,-1.00,-176.00,620.00,-204.00,18528.00,-1168.00
13593,87.00,36.00,-206.00,1128.00,-224.00,18276.00,-1152.00
13650,97.00,-2.00,-175.00,976.00,-256.00,18452.00,-1168.00
13707,90.00,-28.00,-186.00,764.00,-168.00,18560.00,-1152.00
