t,gx,gy,gz,ax,ay,az,temp
5218,91.00,40.00,-145.00,1112.00,-100.00,18840.00,-2864.00
5234,87.00,12.00,-206.00,1148.00,-180.00,18904.00,-2848.00
5251,106.00,18.00,-181.00,1156.00,-176.00,18944.00,-2832.00
5267,68.00,10.00,-170.00,1032.00,-88.00,19000.00,-2864.00
5283,85.00,14.00,-158.00,1136.00,-232.00,18808.00,-2864.00
5300,89.00,6.00,-184.00,1088.00,-200.00,18856.00,-2864.00
5316,77.00,17.00,-189.00,1236.00,-152.00,18692.00,-2848.00
5332,119.00,7.00,-193.00,1184.00,-180.00,18708.00,-2864.00
5349,110.00,19.00,-157.00,1068.00,-176.00,18760.00,-2848.00
5365,78.00,20.00,-169.00,1116.00,-268.00,18808.00,-2864.00
5382,82.00,19.00,-182.00,1172.00,-152.00,18736.00,-2864.00
5398,97.00,12.00,-158.00,1164.00,-180.00,18892.00,-2848.00
5414,96.00,17.00,-170.00,1216.00,-176.00,18768.00,-2832.00
5431,77.00,6.00,-155.00,1224.00,-204.00,18768.00,-2880.00
5447,92.00,-6.00,-194.00,1084.00,-264.00,18832.00,-2864.00
5464,74.00,38.00,-187.00,1128.00,-156.00,18864.00,-2848.00
5480,91.00,-3.00,-184.00,1196.00,-212.00,18800.00,-2864.00
5496,85.00,12.00,-162.00,1180.00,-168.00,18680.00,-2864.00
5513,103.00,33.00,-169.00,1164.00,-264.00,18740.00,-2832.00
5529,64.00,18.00,-192.00,1176.00,-112.00,18748.00,-2864.00
5545,111.00,10.00,-165.00,1152.00,-196.00,18852.00,-2848.00
5562,71.00,8.00,-168.00,1164.00,-256.00,18816.00,-2864.00
5578,89.00,9.00,-189.00,1108.00,-112.00,18796.00,-2848.00
5595,83.00,-3.00,-185.00,1176.00,-172.00,18880.00,-2864.00
5611,90.00,9.00,-171.00,1132.00,-228.00,18700.00,-2816.00
5627,77.00,5.00,-179.00,1284.00,-220.00,18812.00,-2848.00
5644,92.00,23.00,-203.00,1144.00,-216.00,18744.00,-2832.00
5660,115.00,13.00,-177.00,1184.00,-164.00,18696.00,-2848.00
5677,95.00,-3.00,-166.00,1064.00,-164.00,18656.00,-2880.00
5693,113.00,16.00,-222.00,1116.00,-196.00,18756.00,-2832.00
5709,114.00,22.00,-181.00,1112.00,-232.00,18716.00,-2848.00
5726,103.00,9.00,-192.00,1060.00,-288.00,18684.00,-2880.00
5742,87.00,-1.00,-200.00,1216.00,-200.00,18812.00,-2864.00
5758,91.00,-11.00,-161.00,1104.00,-236.00,18864.00,-2848.00
5775,115.00,2.00,-149.00,1160.00,-168.00,18700.00,-2848.00
5791,96.00,44.00,-177.00,1092.00,-132.00,18904.00,-2864.00
5808,106.00,22.00,-182.00,1232.00,-200.00,18796.00,-2848.00
5824,107.00,13.00,-149.00,1120.00,-212.00,18648.00,-2832.00
5840,90.00,13.00,-177.00,1104.00,-212.00,18772.00,-2864.00
5857,97.00,-11.00,-189.00,1256.00,-200.00,18864.00,-2864.00
5873,95.00,31.00,-190.00,1188.00,-248.00,18672.00,-2848.00
5890,99.00,13.00,-167.00,1156.00,-228.00,18756.00,-2832.00
5906,90.00,25.00,-180.00,1152.00,-252.00,18780.00,-2896.00
5922,86.00,33.00,-221.00,1244.00,-252.00,18808.00,-2848.00
5939,101.00,6.00,-177.00,1176.00,-196.00,18856.00,-2864.00
5955,92.00,8.00,-171.00,1124.00,-220.00,18820.00,-2848.00
5971,105.00,-2.00,-169.00,1208.00,-232.00,18820.00,-2864.00
5989,107.00,18.00,-190.00,1148.00,-136.00,18816.00,-2864.00
6005,77.00,4.00,-181.00,1012.00,-196.00,18868.00,-2848.00
6022,82.00,-8.00,-165.00,1164.00,-248.00,18776.00,-2832.00
6038,95.00,19.00,-191.00,1212.00,-136.00,18876.00,-2848.00
6054,97.00,21.00,-185.00,1200.00,-196.00,18712.00,-2864.00
6071,73.00,24.00,-164.00,1104.00,-232.00,18800.00,-2848.00
6087,94.00,16.00,-193.00,1108.00,-228.00,18776.00,-2864.00
6104,95.00,21.00,-197.00,1132.00,-100.00,18744.00,-2864.00
6120,96.00,8.00,-179.00,1168.00,-236.00,18772.00,-2816.00
6136,123.00,12.00,-182.00,1168.00,-256.00,18672.00,-2832.00
