t,gx,gy,gz,ax,ay,az,temp
10935,101.00,-19.00,-154.00,956.00,-84.00,18456.00,-4256.00
10991,104.00,-10.00,-186.00,940.00,-80.00,18400.00,-4224.00
11047,101.00,-11.00,-162.00,1012.00,-168.00,18384.00,-4208.00
11104,127.00,-11.00,-181.00,900.00,-124.00,18420.00,-4224.00
11160,113.00,-1.00,-157.00,912.00,-52.00,18432.00,-4224.00
11216,100.00,-7.00,-179.00,824.00,-48.00,18348.00,-4208.00
11273,110.00,0.00,-161.00,888.00,-96.00,18360.00,-4224.00
11329,102.00,-2.00,-170.00,952.00,-96.00,18572.00,-4224.00
11385,95.00,-5.00,-159.00,932.00,-120.00,18492.00,-4240.00
11442,96.00,-5.00,-169.00,876.00,-96.00,18468.00,-4240.00
11498,102.00,-16.00,-154.00,856.00,-48.00,18280.00,-4224.00
11554,113.00,-4.00,-155.00,900.00,-104.00,18472.00,-4224.00
11611,102.00,0.00,-153.00,952.00,-96.00,18492.00,-4208.00
11667,112.00,-14.00,-195.00,976.00,-144.00,18376.00,-4208.00
11724,95.00,-37.00,-156.00,856.00,-92.00,18408.00,-4240.00
11781,108.00,-10.00,-159.00,908.00,-172.00,18364.00,-4208.00
