t,gx,gy,gz,ax,ay,az,temp
16008,3342.00,13175.00,2520.00,-5140.00,-10792.00,-22752.00,-3152.00
16065,6387.00,11667.00,4857.00,-1604.00,-10048.00,-27964.00,-3184.00
16121,12396.00,453.00,4944.00,540.00,-10592.00,-23460.00,-3120.00
16179,-2145.00,3398.00,1335.00,-3140.00,-12292.00,-26324.00,-3184.00
16235,511.00,10337.00,1291.00,1804.00,-11128.00,-26824.00,-3184.00
16292,-2819.00,36.00,-1004.00,2332.00,-11180.00,-22996.00,-3184.00
16349,-3113.00,-2880.00,830.00,2692.00,-10100.00,-27560.00,-3168.00
16406,-2039.00,-929.00,-88.00,828.00,-10636.00,-25652.00,-3152.00
16462,291.00,433.00,-120.00,1212.00,-10220.00,-26368.00,-3152.00
16519,-1109.00,-385.00,-346.00,-196.00,-10740.00,-25884.00,-3168.00
16576,-795.00,-760.00,-725.00,1328.00,-10036.00,-25792.00,-3152.00
16632,-405.00,217.00,638.00,460.00,-10232.00,-26580.00,-3184.00
16689,-658.00,2148.00,83.00,1760.00,-10008.00,-24928.00,-3200.00
16746,531.00,824.00,59.00,1104.00,-10152.00,-25312.00,-3168.00
16802,991.00,2274.00,127.00,1444.00,-10040.00,-25388.00,-3168.00
16859,1449.00,2046.00,-102.00,1764.00,-10292.00,-25752.00,-3152.00
16916,2129.00,435.00,55.00,1856.00,-10508.00,-25816.00,-3184.00
16972,1162.00,1143.00,-229.00,2136.00,-10744.00,-25852.00,-3184.00
17030,915.00,189.00,165.00,1896.00,-10808.00,-25552.00,-3184.00
17086,1023.00,46.00,-102.00,2128.00,-11312.00,-25716.00,-3152.00
17142,1229.00,54.00,30.00,2360.00,-11148.00,-25804.00,-3136.00
17200,304.00,-170.00,-42.00,2252.00,-11452.00,-25912.00,-3168.00
17256,256.00,-77.00,-151.00,2080.00,-11324.00,-25932.00,-3200.00
17312,345.00,-102.00,-33.00,2228.00,-11380.00,-25780.00,-3184.00
17369,76.00,-59.00,-250.00,2156.00,-11452.00,-25936.00,-3184.00
17426,192.00,-104.00,-189.00,2216.00,-11428.00,-25900.00,-3152.00
17482,168.00,200.00,-181.00,2228.00,-11468.00,-25956.00,-3184.00
17539,97.00,-157.00,-150.00,2432.00,-11236.00,-25976.00,-3168.00
17596,234.00,234.00,-164.00,2072.00,-11476.00,-25884.00,-3168.00
17652,156.00,-126.00,-167.00,2164.00,-11368.00,-25836.00,-3136.00
17709,299.00,136.00,-71.00,2296.00,-11448.00,-25880.00,-3184.00
17766,193.00,124.00,-207.00,2144.00,-11536.00,-25956.00,-3152.00
17822,165.00,276.00,-160.00,2156.00,-11396.00,-25840.00,-3168.00
17879,188.00,-42.00,-126.00,2164.00,-11412.00,-25908.00,-3200.00
17936,112.00,-40.00,-168.00,2184.00,-11612.00,-25848.00,-3168.00
17992,94.00,-114.00,-157.00,2244.00,-11436.00,-25976.00,-3184.00
18049,117.00,120.00,-196.00,2252.00,-11548.00,-25996.00,-3184.00
18106,89.00,-192.00,-215.00,2352.00,-11460.00,-25816.00,-3200.00
18162,66.00,-42.00,-216.00,2280.00,-11480.00,-25948.00,-3168.00
18219,100.00,-54.00,-152.00,2220.00,-11524.00,-25924.00,-3168.00
18275,140.00,36.00,-173.00,2188.00,-11620.00,-25940.00,-3168.00
18332,128.00,-119.00,-144.00,2220.00,-11436.00,-25872.00,-3168.00
18388,156.00,0.00,-150.00,2088.00,-11544.00,-25984.00,-3152.00
18445,68.00,89.00,-224.00,2172.00,-11480.00,-25968.00,-3168.00
18501,203.00,30.00,-127.00,2076.00,-11420.00,-25996.00,-3168.00
18558,166.00,34.00,-141.00,2196.00,-11508.00,-25908.00,-3168.00
18615,102.00,7.00,-168.00,2208.00,-11564.00,-25916.00,-3168.00
18671,160.00,-73.00,-155.00,2308.00,-11560.00,-25880.00,-3168.00
18728,98.00,-3.00,-190.00,2212.00,-11464.00,-25908.00,-3200.00
18785,120.00,-55.00,-174.00,2212.00,-11480.00,-25928.00,-3200.00
18841,87.00,67.00,-200.00,2164.00,-11556.00,-25892.00,-3168.00
18897,104.00,50.00,-199.00,2204.00,-11564.00,-26048.00,-3184.00
18955,109.00,141.00,-149.00,2200.00,-11588.00,-25888.00,-3184.00
19011,92.00,-131.00,-182.00,2272.00,-11528.00,-25924.00,-3168.00
19067,95.00,74.00,-187.00,2328.00,-11576.00,-26044.00,-3168.00
19124,91.00,-33.00,-182.00,2140.00,-11548.00,-25876.00,-3136.00
19181,107.00,6.00,-177.00,2164.00,-11612.00,-25844.00,-3168.00
19237,127.00,44.00,-156.00,2196.00,-11672.00,-25916.00,-3152.00
19294,101.00,86.00,-199.00,2160.00,-11580.00,-25860.00,-3152.00
19350,56.00,-88.00,-178.00,2168.00,-11528.00,-25884.00,-3168.00
19407,128.00,90.00,-174.00,2252.00,-11660.00,-25836.00,-3152.00
19464,55.00,133.00,-223.00,2236.00,-11652.00,-25816.00,-3168.00
19520,130.00,2.00,-159.00,2260.00,-11532.00,-25976.00,-3168.00
19577,110.00,-134.00,-154.00,2176.00,-11544.00,-25968.00,-3168.00
